id,user_id,event_type,product_id,session_id,timestamp,metadata
852,107,search,,sess_2007,2022-03-08 07:01:29,"{""ip"": ""192.168.212.195""}"
853,38,login,,sess_5368,2022-03-27 06:17:01,"{""ip"": ""192.168.114.12""}"
854,156,purchase,26.0,sess_9281,2023-02-24 06:17:51,"{""ip"": ""192.168.163.192""}"
855,80,page_view,36.0,sess_6745,2022-05-01 12:25:54,"{""ip"": ""192.168.120.146""}"
856,23,logout,,sess_8585,2022-04-01 04:13:58,"{""ip"": ""192.168.236.24""}"
857,187,add_to_cart,12.0,sess_4041,2022-11-22 21:31:23,"{""ip"": ""192.168.161.248""}"
858,197,page_view,22.0,sess_1171,2022-08-11 23:13:36,"{""ip"": ""192.168.96.118""}"
859,186,page_view,32.0,sess_6042,2023-11-29 23:23:09,"{""ip"": ""192.168.242.231""}"
860,192,add_to_cart,97.0,sess_3174,2022-11-14 01:56:30,"{""ip"": ""192.168.98.181""}"
861,46,purchase,36.0,sess_3300,2023-08-02 11:29:18,"{""ip"": ""192.168.106.58""}"
862,70,add_to_cart,26.0,sess_3901,2022-10-30 09:26:34,"{""ip"": ""192.168.179.113""}"
863,24,purchase,63.0,sess_6818,2023-08-16 13:14:19,"{""ip"": ""192.168.90.198""}"
864,134,logout,,sess_8367,2023-10-09 06:12:24,"{""ip"": ""192.168.10.244""}"
865,99,login,,sess_3551,2023-07-05 20:42:22,"{""ip"": ""192.168.54.255""}"
866,112,logout,,sess_6683,2023-10-24 10:30:39,"{""ip"": ""192.168.54.88""}"
867,129,logout,,sess_5406,2022-04-03 18:41:15,"{""ip"": ""192.168.198.54""}"
868,56,purchase,60.0,sess_5273,2022-02-02 04:11:52,"{""ip"": ""192.168.133.169""}"
869,48,logout,,sess_8785,2022-05-24 17:00:42,"{""ip"": ""192.168.151.83""}"
870,145,purchase,49.0,sess_1554,2022-11-27 03:48:31,"{""ip"": ""192.168.162.92""}"
871,41,page_view,54.0,sess_8790,2022-12-09 12:15:28,"{""ip"": ""192.168.166.232""}"
872,48,page_view,46.0,sess_6018,2022-06-16 16:59:49,"{""ip"": ""192.168.140.48""}"
873,113,page_view,79.0,sess_8478,2023-08-31 20:58:12,"{""ip"": ""192.168.178.112""}"
874,103,logout,,sess_8759,2022-09-07 09:11:45,"{""ip"": ""192.168.186.96""}"
875,87,login,,sess_8906,2023-11-26 14:36:19,"{""ip"": ""192.168.77.11""}"
876,196,add_to_cart,65.0,sess_2767,2023-03-08 15:30:22,"{""ip"": ""192.168.199.69""}"
877,103,login,,sess_1467,2022-06-17 18:38:55,"{""ip"": ""192.168.43.237""}"
878,153,purchase,90.0,sess_9586,2022-07-23 20:40:47,"{""ip"": ""192.168.193.36""}"
879,170,add_to_cart,43.0,sess_1881,2022-04-03 11:15:37,"{""ip"": ""192.168.203.197""}"
880,89,add_to_cart,59.0,sess_7487,2022-06-19 16:46:10,"{""ip"": ""192.168.1.169""}"
881,52,add_to_cart,23.0,sess_5936,2022-11-11 02:55:34,"{""ip"": ""192.168.48.61""}"
882,112,add_to_cart,12.0,sess_5009,2022-06-07 20:13:10,"{""ip"": ""192.168.217.199""}"
883,2,purchase,62.0,sess_3610,2022-12-19 03:38:15,"{""ip"": ""192.168.121.141""}"
884,101,logout,,sess_4481,2023-04-29 13:42:01,"{""ip"": ""192.168.213.119""}"
885,63,logout,,sess_2569,2023-02-01 04:40:43,"{""ip"": ""192.168.82.196""}"
886,103,add_to_cart,99.0,sess_6359,2022-10-17 15:27:32,"{""ip"": ""192.168.153.101""}"
887,19,login,,sess_6683,2023-05-16 21:21:04,"{""ip"": ""192.168.7.57""}"
888,46,login,,sess_4852,2023-01-13 13:11:24,"{""ip"": ""192.168.88.129""}"
889,157,page_view,77.0,sess_7523,2022-03-21 23:30:17,"{""ip"": ""192.168.59.36""}"
890,49,search,,sess_1724,2022-08-05 10:59:35,"{""ip"": ""192.168.112.24""}"
891,99,purchase,84.0,sess_3947,2023-03-12 05:29:18,"{""ip"": ""192.168.73.80""}"
892,173,search,,sess_8875,2022-02-05 09:30:12,"{""ip"": ""192.168.246.245""}"
893,46,search,,sess_3679,2023-02-12 18:50:09,"{""ip"": ""192.168.214.28""}"
894,22,search,,sess_6673,2023-12-04 03:41:31,"{""ip"": ""192.168.168.221""}"
895,4,search,,sess_3635,2022-11-23 04:41:14,"{""ip"": ""192.168.148.130""}"
896,176,search,,sess_8449,2022-01-12 17:41:59,"{""ip"": ""192.168.168.246""}"
897,103,logout,,sess_7921,2022-02-25 11:01:48,"{""ip"": ""192.168.109.67""}"
898,163,logout,,sess_2899,2023-09-11 16:23:37,"{""ip"": ""192.168.129.96""}"
899,183,search,,sess_6489,2023-07-02 13:17:03,"{""ip"": ""192.168.29.202""}"
900,109,add_to_cart,69.0,sess_7282,2023-11-22 02:54:46,"{""ip"": ""192.168.39.2""}"
901,182,purchase,76.0,sess_5224,2022-07-22 18:44:48,"{""ip"": ""192.168.209.158""}"
902,117,logout,,sess_8125,2022-02-19 16:55:17,"{""ip"": ""192.168.73.11""}"
903,126,page_view,59.0,sess_7014,2022-02-21 21:49:15,"{""ip"": ""192.168.176.95""}"
904,109,purchase,44.0,sess_5852,2022-01-25 19:45:39,"{""ip"": ""192.168.69.46""}"
905,92,purchase,54.0,sess_1287,2023-04-03 11:49:10,"{""ip"": ""192.168.77.163""}"
906,153,page_view,15.0,sess_6853,2022-02-07 19:20:34,"{""ip"": ""192.168.190.102""}"
907,45,add_to_cart,11.0,sess_9765,2022-04-07 04:35:22,"{""ip"": ""192.168.187.38""}"
908,127,logout,,sess_8063,2022-10-09 12:34:30,"{""ip"": ""192.168.249.118""}"
909,159,logout,,sess_4999,2023-06-21 20:43:08,"{""ip"": ""192.168.118.11""}"
910,84,page_view,48.0,sess_1627,2022-05-31 22:11:09,"{""ip"": ""192.168.251.186""}"
911,26,logout,,sess_7257,2023-06-09 02:52:03,"{""ip"": ""192.168.87.238""}"
912,192,logout,,sess_5947,2023-03-09 14:35:25,"{""ip"": ""192.168.6.48""}"
913,66,logout,,sess_2298,2023-03-20 04:14:20,"{""ip"": ""192.168.204.50""}"
914,67,login,,sess_5967,2023-09-23 18:42:56,"{""ip"": ""192.168.139.219""}"
915,178,add_to_cart,7.0,sess_7131,2023-08-11 17:13:06,"{""ip"": ""192.168.56.195""}"
916,71,search,,sess_4042,2022-10-11 18:15:40,"{""ip"": ""192.168.172.12""}"
917,103,login,,sess_3969,2023-11-26 10:22:24,"{""ip"": ""192.168.70.2""}"
918,54,search,,sess_1306,2023-03-01 23:55:42,"{""ip"": ""192.168.34.71""}"
919,119,purchase,77.0,sess_6212,2022-04-10 08:03:29,"{""ip"": ""192.168.58.5""}"
920,84,logout,,sess_4621,2022-03-07 22:15:35,"{""ip"": ""192.168.74.187""}"
921,156,logout,,sess_8547,2023-08-26 15:19:10,"{""ip"": ""192.168.163.153""}"
922,139,purchase,50.0,sess_8792,2023-07-26 00:27:27,"{""ip"": ""192.168.88.88""}"
923,89,purchase,57.0,sess_3486,2023-04-19 18:10:01,"{""ip"": ""192.168.54.137""}"
924,44,logout,,sess_7390,2022-09-19 14:40:13,"{""ip"": ""192.168.9.170""}"
925,21,login,,sess_8971,2023-07-29 12:34:19,"{""ip"": ""192.168.22.54""}"
926,136,logout,,sess_7048,2022-11-08 10:37:29,"{""ip"": ""192.168.193.81""}"
927,173,search,,sess_8657,2022-01-31 05:40:34,"{""ip"": ""192.168.160.150""}"
928,160,add_to_cart,46.0,sess_8070,2023-03-02 00:51:08,"{""ip"": ""192.168.193.250""}"
929,143,purchase,96.0,sess_9040,2022-08-29 13:39:49,"{""ip"": ""192.168.236.138""}"
930,97,add_to_cart,78.0,sess_3023,2022-04-10 14:24:31,"{""ip"": ""192.168.56.55""}"
931,147,page_view,38.0,sess_3926,2022-06-12 14:36:15,"{""ip"": ""192.168.141.105""}"
932,193,purchase,28.0,sess_7851,2023-09-06 10:09:13,"{""ip"": ""192.168.82.198""}"
933,162,purchase,14.0,sess_6206,2023-05-30 19:30:05,"{""ip"": ""192.168.137.101""}"
934,104,add_to_cart,64.0,sess_8600,2022-10-21 16:21:51,"{""ip"": ""192.168.41.237""}"
935,103,add_to_cart,37.0,sess_1054,2023-06-30 12:09:45,"{""ip"": ""192.168.196.119""}"
936,45,logout,,sess_2610,2023-01-28 21:07:22,"{""ip"": ""192.168.168.108""}"
937,106,search,,sess_4094,2023-10-14 01:03:26,"{""ip"": ""192.168.159.58""}"
938,157,add_to_cart,80.0,sess_9247,2022-03-24 21:49:46,"{""ip"": ""192.168.147.188""}"
939,6,search,,sess_6325,2023-09-17 09:06:00,"{""ip"": ""192.168.43.146""}"
940,121,logout,,sess_2490,2023-01-15 00:49:37,"{""ip"": ""192.168.191.154""}"
941,100,logout,,sess_9377,2022-07-17 05:52:32,"{""ip"": ""192.168.118.95""}"
942,62,logout,,sess_3870,2023-04-29 07:16:26,"{""ip"": ""192.168.83.34""}"
943,17,purchase,4.0,sess_4391,2023-08-15 16:47:27,"{""ip"": ""192.168.118.63""}"
944,155,logout,,sess_8268,2022-09-05 06:26:23,"{""ip"": ""192.168.250.119""}"
945,165,login,,sess_2821,2023-09-11 12:03:38,"{""ip"": ""192.168.224.236""}"
946,63,add_to_cart,60.0,sess_2144,2022-01-08 01:10:36,"{""ip"": ""192.168.175.174""}"
947,134,search,,sess_8703,2023-01-30 02:33:42,"{""ip"": ""192.168.201.107""}"
948,184,purchase,69.0,sess_2982,2023-09-14 23:33:35,"{""ip"": ""192.168.254.137""}"
949,7,logout,,sess_8184,2023-05-08 02:10:36,"{""ip"": ""192.168.75.208""}"
950,186,search,,sess_1653,2023-01-08 14:32:34,"{""ip"": ""192.168.184.238""}"
951,162,login,,sess_8209,2023-03-15 04:31:00,"{""ip"": ""192.168.27.38""}"
952,195,purchase,75.0,sess_2831,2022-06-23 13:20:33,"{""ip"": ""192.168.106.169""}"
953,37,purchase,32.0,sess_8906,2022-08-04 09:37:49,"{""ip"": ""192.168.25.85""}"
954,178,logout,,sess_2213,2023-04-15 17:53:51,"{""ip"": ""192.168.193.63""}"
955,88,purchase,38.0,sess_8285,2022-12-05 16:23:51,"{""ip"": ""192.168.180.67""}"
956,71,login,,sess_1585,2022-05-24 05:23:21,"{""ip"": ""192.168.134.74""}"
957,57,page_view,48.0,sess_6942,2024-01-01 10:36:10,"{""ip"": ""192.168.79.242""}"
958,41,logout,,sess_5992,2023-05-02 16:00:53,"{""ip"": ""192.168.173.76""}"
959,191,add_to_cart,89.0,sess_3106,2022-05-31 22:06:59,"{""ip"": ""192.168.75.220""}"
960,66,search,,sess_4734,2022-01-29 07:42:22,"{""ip"": ""192.168.150.78""}"
961,150,add_to_cart,2.0,sess_5250,2023-01-08 18:31:02,"{""ip"": ""192.168.191.223""}"
962,104,login,,sess_8814,2023-09-26 06:12:15,"{""ip"": ""192.168.249.89""}"
963,40,logout,,sess_9209,2022-11-18 19:03:14,"{""ip"": ""192.168.96.97""}"
964,166,search,,sess_3770,2023-06-22 17:33:03,"{""ip"": ""192.168.45.124""}"
965,4,search,,sess_2060,2022-12-17 08:11:08,"{""ip"": ""192.168.80.53""}"
966,39,add_to_cart,36.0,sess_2959,2023-10-28 07:10:13,"{""ip"": ""192.168.92.128""}"
967,146,search,,sess_1199,2023-06-21 08:18:53,"{""ip"": ""192.168.190.52""}"
968,171,purchase,5.0,sess_7528,2023-10-04 03:35:55,"{""ip"": ""192.168.244.85""}"
969,18,login,,sess_5447,2023-07-21 19:28:11,"{""ip"": ""192.168.217.190""}"
970,21,login,,sess_1917,2023-04-03 20:37:58,"{""ip"": ""192.168.134.64""}"
971,66,add_to_cart,95.0,sess_3993,2023-12-08 23:41:42,"{""ip"": ""192.168.220.63""}"
972,177,add_to_cart,92.0,sess_8472,2022-07-01 01:27:53,"{""ip"": ""192.168.251.156""}"
973,142,purchase,36.0,sess_2496,2022-07-14 02:19:05,"{""ip"": ""192.168.232.232""}"
974,134,add_to_cart,39.0,sess_1997,2022-08-01 08:17:10,"{""ip"": ""192.168.63.150""}"
975,123,login,,sess_8606,2022-04-11 19:32:56,"{""ip"": ""192.168.226.201""}"
976,82,page_view,82.0,sess_2196,2022-07-21 17:24:51,"{""ip"": ""192.168.30.114""}"
977,122,page_view,26.0,sess_2636,2023-07-10 21:27:30,"{""ip"": ""192.168.56.154""}"
978,77,search,,sess_1157,2023-08-19 15:38:48,"{""ip"": ""192.168.221.232""}"
979,185,page_view,57.0,sess_4191,2023-08-27 23:07:01,"{""ip"": ""192.168.158.194""}"
980,1,search,,sess_5124,2023-02-21 21:53:40,"{""ip"": ""192.168.70.127""}"
981,46,logout,,sess_6384,2023-06-04 17:35:44,"{""ip"": ""192.168.132.73""}"
982,77,logout,,sess_5328,2023-06-29 09:03:59,"{""ip"": ""192.168.88.71""}"
983,144,logout,,sess_9242,2022-11-13 22:47:20,"{""ip"": ""192.168.113.29""}"
984,125,add_to_cart,1.0,sess_6229,2023-06-06 17:07:50,"{""ip"": ""192.168.127.42""}"
985,17,add_to_cart,98.0,sess_8078,2023-11-21 11:05:29,"{""ip"": ""192.168.25.237""}"
986,88,search,,sess_9824,2022-07-07 07:02:54,"{""ip"": ""192.168.200.28""}"
987,55,add_to_cart,40.0,sess_9221,2022-11-09 11:39:05,"{""ip"": ""192.168.197.136""}"
988,27,search,,sess_5916,2023-09-17 07:39:23,"{""ip"": ""192.168.147.173""}"
989,83,add_to_cart,21.0,sess_4144,2023-02-10 06:15:15,"{""ip"": ""192.168.219.41""}"
990,170,login,,sess_3574,2022-11-30 18:48:14,"{""ip"": ""192.168.252.122""}"
991,153,logout,,sess_7830,2022-10-03 08:19:39,"{""ip"": ""192.168.239.68""}"
992,78,search,,sess_7075,2022-05-29 11:08:58,"{""ip"": ""192.168.86.187""}"
993,191,purchase,41.0,sess_8368,2022-11-12 15:29:04,"{""ip"": ""192.168.145.101""}"
994,2,search,,sess_7620,2022-02-26 14:53:00,"{""ip"": ""192.168.91.166""}"
995,117,add_to_cart,99.0,sess_5492,2022-01-20 07:21:44,"{""ip"": ""192.168.54.170""}"
996,66,logout,,sess_5829,2023-01-18 00:51:43,"{""ip"": ""192.168.83.110""}"
997,84,search,,sess_4267,2022-08-09 22:29:04,"{""ip"": ""192.168.129.113""}"
998,28,purchase,10.0,sess_4983,2022-06-14 11:51:01,"{""ip"": ""192.168.186.123""}"
999,152,logout,,sess_8698,2022-02-17 14:12:06,"{""ip"": ""192.168.177.246""}"
1000,125,logout,,sess_5093,2022-10-14 22:05:22,"{""ip"": ""192.168.151.97""}"
1001,26,page_view,8.0,sess_6614,2022-10-10 19:35:03,"{""ip"": ""192.168.95.113""}"
1002,29,purchase,61.0,sess_3200,2022-03-17 11:48:58,"{""ip"": ""192.168.251.199""}"
1003,106,logout,,sess_3486,2022-06-04 21:28:27,"{""ip"": ""192.168.77.147""}"
1004,144,add_to_cart,12.0,sess_8180,2022-09-09 11:56:10,"{""ip"": ""192.168.147.140""}"
1005,67,logout,,sess_9700,2022-10-26 00:47:44,"{""ip"": ""192.168.36.198""}"
1006,180,page_view,92.0,sess_6143,2023-01-05 16:13:57,"{""ip"": ""192.168.192.227""}"
1007,48,add_to_cart,42.0,sess_8673,2022-08-22 16:46:38,"{""ip"": ""192.168.93.86""}"
1008,174,add_to_cart,91.0,sess_5243,2022-09-19 21:58:37,"{""ip"": ""192.168.192.239""}"
1009,36,page_view,16.0,sess_7730,2023-03-14 14:25:44,"{""ip"": ""192.168.207.125""}"
1010,136,page_view,8.0,sess_9392,2023-01-18 00:35:23,"{""ip"": ""192.168.145.112""}"
1011,130,page_view,42.0,sess_9827,2023-05-19 10:17:27,"{""ip"": ""192.168.148.86""}"
1012,18,logout,,sess_2237,2023-08-02 03:21:17,"{""ip"": ""192.168.250.143""}"
1013,137,page_view,21.0,sess_9413,2022-03-31 20:53:45,"{""ip"": ""192.168.237.120""}"
1014,167,login,,sess_4127,2022-03-16 15:41:25,"{""ip"": ""192.168.210.71""}"
1015,116,search,,sess_3493,2023-10-29 12:01:50,"{""ip"": ""192.168.19.47""}"
1016,148,logout,,sess_6567,2023-04-10 19:12:48,"{""ip"": ""192.168.200.178""}"
1017,111,logout,,sess_1351,2023-02-16 20:55:32,"{""ip"": ""192.168.76.2""}"
1018,100,login,,sess_1309,2022-01-09 08:12:01,"{""ip"": ""192.168.83.110""}"
1019,67,add_to_cart,29.0,sess_6351,2023-06-30 16:39:58,"{""ip"": ""192.168.168.171""}"
1020,198,add_to_cart,74.0,sess_6810,2023-08-14 05:33:22,"{""ip"": ""192.168.49.198""}"
1021,53,add_to_cart,40.0,sess_3975,2022-04-14 00:57:17,"{""ip"": ""192.168.137.155""}"
1022,200,page_view,17.0,sess_9848,2022-12-23 02:31:18,"{""ip"": ""192.168.84.223""}"
1023,59,purchase,85.0,sess_4421,2022-07-26 11:01:45,"{""ip"": ""192.168.42.109""}"
1024,60,purchase,28.0,sess_6821,2022-01-28 04:59:57,"{""ip"": ""192.168.225.231""}"
1025,32,search,,sess_7145,2022-01-27 16:09:49,"{""ip"": ""192.168.223.191""}"
1026,54,logout,,sess_7232,2022-02-20 16:16:04,"{""ip"": ""192.168.113.103""}"
1027,53,add_to_cart,99.0,sess_7234,2023-08-28 04:32:18,"{""ip"": ""192.168.24.249""}"
1028,130,add_to_cart,75.0,sess_9462,2022-05-05 05:55:49,"{""ip"": ""192.168.194.54""}"
1029,126,page_view,95.0,sess_6871,2022-11-21 15:06:51,"{""ip"": ""192.168.49.54""}"
1030,130,page_view,47.0,sess_8831,2022-09-19 18:31:20,"{""ip"": ""192.168.29.242""}"
1031,5,search,,sess_1118,2023-01-25 15:17:32,"{""ip"": ""192.168.103.247""}"
1032,91,page_view,47.0,sess_6078,2022-03-08 15:48:24,"{""ip"": ""192.168.243.218""}"
1033,77,logout,,sess_4757,2023-12-20 03:04:29,"{""ip"": ""192.168.167.165""}"
1034,121,search,,sess_1259,2022-10-09 23:34:10,"{""ip"": ""192.168.230.83""}"
1035,37,page_view,32.0,sess_3905,2023-08-02 00:20:15,"{""ip"": ""192.168.33.133""}"
1036,36,add_to_cart,89.0,sess_8697,2022-02-09 02:13:39,"{""ip"": ""192.168.153.206""}"
1037,190,add_to_cart,85.0,sess_5801,2023-01-16 22:29:04,"{""ip"": ""192.168.107.211""}"
1038,108,add_to_cart,23.0,sess_3861,2023-06-16 05:30:41,"{""ip"": ""192.168.190.208""}"
1039,47,logout,,sess_6981,2022-04-23 05:54:42,"{""ip"": ""192.168.8.128""}"
1040,79,add_to_cart,52.0,sess_7114,2022-09-29 22:38:35,"{""ip"": ""192.168.83.8""}"
1041,85,page_view,4.0,sess_8708,2022-02-05 05:15:19,"{""ip"": ""192.168.234.105""}"
1042,139,page_view,49.0,sess_9604,2022-06-23 05:45:31,"{""ip"": ""192.168.26.4""}"
1043,58,purchase,12.0,sess_7879,2022-03-09 04:05:33,"{""ip"": ""192.168.248.122""}"
1044,107,search,,sess_9793,2023-03-27 04:53:36,"{""ip"": ""192.168.220.155""}"
1045,1,logout,,sess_6102,2023-05-03 17:05:36,"{""ip"": ""192.168.231.232""}"
1046,33,purchase,42.0,sess_9847,2023-01-10 22:20:27,"{""ip"": ""192.168.172.184""}"
1047,123,page_view,64.0,sess_4215,2022-05-09 07:59:05,"{""ip"": ""192.168.132.34""}"
1048,58,add_to_cart,85.0,sess_2346,2022-04-08 14:42:11,"{""ip"": ""192.168.73.228""}"
1049,27,login,,sess_5092,2022-08-20 09:07:35,"{""ip"": ""192.168.48.187""}"
1050,78,logout,,sess_6384,2023-12-29 16:49:34,"{""ip"": ""192.168.172.152""}"
1051,133,login,,sess_5370,2022-05-15 11:56:24,"{""ip"": ""192.168.109.96""}"
1052,38,logout,,sess_1560,2023-01-30 23:00:21,"{""ip"": ""192.168.13.204""}"
1053,47,add_to_cart,2.0,sess_3342,2023-10-12 01:14:31,"{""ip"": ""192.168.214.204""}"
1054,42,add_to_cart,51.0,sess_6284,2022-01-12 20:49:44,"{""ip"": ""192.168.124.124""}"
1055,49,purchase,81.0,sess_7646,2023-04-08 07:49:19,"{""ip"": ""192.168.117.160""}"
1056,140,purchase,57.0,sess_2930,2022-10-14 23:51:52,"{""ip"": ""192.168.197.132""}"
1057,87,purchase,24.0,sess_5182,2022-12-16 17:44:38,"{""ip"": ""192.168.198.141""}"
1058,170,search,,sess_2581,2023-11-16 12:27:55,"{""ip"": ""192.168.196.133""}"
1059,17,purchase,47.0,sess_7988,2023-10-20 00:55:31,"{""ip"": ""192.168.247.140""}"
1060,25,add_to_cart,30.0,sess_8494,2022-04-24 04:22:45,"{""ip"": ""192.168.141.183""}"
1061,33,purchase,45.0,sess_6030,2023-04-09 15:52:48,"{""ip"": ""192.168.142.252""}"
1062,130,page_view,24.0,sess_7513,2023-06-08 07:05:43,"{""ip"": ""192.168.37.216""}"
1063,57,logout,,sess_1273,2022-07-23 12:53:11,"{""ip"": ""192.168.135.154""}"
1064,145,add_to_cart,68.0,sess_9602,2022-02-18 19:24:41,"{""ip"": ""192.168.93.139""}"
1065,178,add_to_cart,68.0,sess_3732,2023-01-19 05:46:47,"{""ip"": ""192.168.26.175""}"
1066,163,add_to_cart,82.0,sess_4707,2022-06-05 19:41:26,"{""ip"": ""192.168.242.245""}"
1067,109,login,,sess_4312,2022-10-13 01:46:51,"{""ip"": ""192.168.246.249""}"
1068,76,search,,sess_7386,2023-06-19 15:20:15,"{""ip"": ""192.168.229.122""}"
1069,83,search,,sess_3230,2022-11-04 00:00:46,"{""ip"": ""192.168.20.65""}"
1070,143,logout,,sess_6105,2022-08-02 22:19:22,"{""ip"": ""192.168.153.246""}"
1071,16,page_view,97.0,sess_7723,2022-05-24 05:14:07,"{""ip"": ""192.168.124.211""}"
1072,196,add_to_cart,32.0,sess_7410,2022-06-13 23:31:23,"{""ip"": ""192.168.108.101""}"
1073,50,login,,sess_5072,2022-12-25 02:34:04,"{""ip"": ""192.168.58.247""}"
1074,36,purchase,52.0,sess_3022,2023-08-23 05:31:42,"{""ip"": ""192.168.53.114""}"
1075,173,add_to_cart,36.0,sess_6365,2022-01-12 23:11:00,"{""ip"": ""192.168.31.134""}"
1076,135,purchase,14.0,sess_8718,2022-08-26 15:57:25,"{""ip"": ""192.168.77.211""}"
1077,139,page_view,96.0,sess_8444,2022-06-07 02:33:47,"{""ip"": ""192.168.226.251""}"
1078,88,logout,,sess_5458,2022-02-11 13:53:24,"{""ip"": ""192.168.215.229""}"
1079,29,purchase,81.0,sess_8643,2023-03-13 21:17:54,"{""ip"": ""192.168.44.225""}"
1080,178,logout,,sess_8983,2022-10-26 08:10:43,"{""ip"": ""192.168.134.27""}"
1081,188,page_view,78.0,sess_6940,2022-09-05 18:00:19,"{""ip"": ""192.168.215.180""}"
1082,108,search,,sess_1928,2023-10-16 03:49:47,"{""ip"": ""192.168.222.198""}"
1083,186,purchase,94.0,sess_5519,2022-09-15 23:18:40,"{""ip"": ""192.168.131.85""}"
1084,171,search,,sess_5116,2023-01-01 03:01:31,"{""ip"": ""192.168.4.26""}"
1085,125,logout,,sess_4977,2023-08-23 18:01:17,"{""ip"": ""192.168.57.152""}"
1086,171,search,,sess_5354,2022-04-17 17:45:45,"{""ip"": ""192.168.144.156""}"
1087,97,login,,sess_9502,2023-11-15 13:55:46,"{""ip"": ""192.168.11.155""}"
1088,152,page_view,83.0,sess_2615,2023-08-13 03:27:20,"{""ip"": ""192.168.31.248""}"
1089,93,add_to_cart,75.0,sess_7911,2023-02-08 01:27:05,"{""ip"": ""192.168.89.166""}"
1090,118,search,,sess_9564,2022-02-08 14:30:57,"{""ip"": ""192.168.209.207""}"
1091,191,logout,,sess_8074,2023-11-17 00:56:00,"{""ip"": ""192.168.56.146""}"
1092,7,add_to_cart,81.0,sess_6389,2022-04-12 10:38:29,"{""ip"": ""192.168.236.106""}"
1093,187,page_view,59.0,sess_5153,2023-01-03 12:31:35,"{""ip"": ""192.168.91.250""}"
1094,71,add_to_cart,58.0,sess_1783,2022-11-29 16:40:57,"{""ip"": ""192.168.179.254""}"
1095,68,logout,,sess_3631,2022-08-03 20:20:00,"{""ip"": ""192.168.198.222""}"
1096,166,login,,sess_6273,2023-02-15 12:41:23,"{""ip"": ""192.168.200.209""}"
1097,128,add_to_cart,12.0,sess_6468,2022-12-27 22:26:33,"{""ip"": ""192.168.138.190""}"
1098,82,add_to_cart,40.0,sess_2659,2022-04-03 23:16:54,"{""ip"": ""192.168.104.81""}"
1099,128,login,,sess_4050,2023-01-27 07:21:36,"{""ip"": ""192.168.68.220""}"
1100,125,logout,,sess_6744,2022-12-12 15:56:19,"{""ip"": ""192.168.230.93""}"
1101,44,add_to_cart,42.0,sess_1260,2022-04-25 06:54:36,"{""ip"": ""192.168.149.80""}"
1102,180,login,,sess_5853,2023-07-28 19:35:50,"{""ip"": ""192.168.46.102""}"
1103,179,login,,sess_2244,2022-07-23 03:23:57,"{""ip"": ""192.168.24.183""}"
1104,170,login,,sess_7629,2022-09-27 05:18:25,"{""ip"": ""192.168.184.88""}"
1105,91,login,,sess_7500,2022-05-17 14:01:34,"{""ip"": ""192.168.27.217""}"
1106,76,logout,,sess_2346,2022-11-28 08:11:08,"{""ip"": ""192.168.114.212""}"
1107,63,page_view,71.0,sess_3539,2023-11-15 09:58:05,"{""ip"": ""192.168.7.127""}"
1108,178,add_to_cart,29.0,sess_5019,2022-08-20 16:01:58,"{""ip"": ""192.168.166.208""}"
1109,38,add_to_cart,2.0,sess_5862,2022-09-07 00:45:22,"{""ip"": ""192.168.220.157""}"
1110,113,search,,sess_7791,2023-07-24 20:04:10,"{""ip"": ""192.168.146.50""}"
1111,48,search,,sess_9496,2023-08-18 14:32:58,"{""ip"": ""192.168.161.148""}"
1112,192,search,,sess_5284,2023-12-25 13:15:06,"{""ip"": ""192.168.206.206""}"
1113,111,purchase,48.0,sess_6972,2022-08-29 11:39:23,"{""ip"": ""192.168.139.92""}"
1114,178,page_view,18.0,sess_6270,2023-12-21 08:59:21,"{""ip"": ""192.168.204.138""}"
1115,33,login,,sess_2583,2023-06-04 17:19:15,"{""ip"": ""192.168.138.81""}"
1116,155,page_view,30.0,sess_6707,2023-12-20 23:28:56,"{""ip"": ""192.168.250.142""}"
1117,120,add_to_cart,35.0,sess_1871,2023-04-17 22:31:48,"{""ip"": ""192.168.113.128""}"
1118,112,login,,sess_2059,2022-06-25 00:48:18,"{""ip"": ""192.168.144.115""}"
1119,167,login,,sess_1942,2022-12-22 17:21:12,"{""ip"": ""192.168.223.181""}"
1120,17,add_to_cart,88.0,sess_6806,2022-03-08 10:03:07,"{""ip"": ""192.168.146.65""}"
1121,8,logout,,sess_9041,2023-03-18 04:51:19,"{""ip"": ""192.168.253.102""}"
1122,170,add_to_cart,58.0,sess_6076,2023-07-06 11:05:32,"{""ip"": ""192.168.85.60""}"
1123,131,login,,sess_7670,2022-05-28 19:38:48,"{""ip"": ""192.168.251.175""}"
1124,81,login,,sess_1111,2023-09-17 01:55:43,"{""ip"": ""192.168.183.194""}"
1125,151,purchase,16.0,sess_2163,2023-09-21 02:18:59,"{""ip"": ""192.168.136.106""}"
1126,42,logout,,sess_4188,2022-09-12 21:54:03,"{""ip"": ""192.168.199.195""}"
1127,47,add_to_cart,4.0,sess_9109,2022-05-03 12:04:48,"{""ip"": ""192.168.23.25""}"
1128,147,search,,sess_7347,2023-02-22 13:52:56,"{""ip"": ""192.168.179.122""}"
1129,88,add_to_cart,24.0,sess_2570,2022-11-15 12:55:51,"{""ip"": ""192.168.46.182""}"
1130,65,search,,sess_9186,2022-04-03 06:43:11,"{""ip"": ""192.168.67.103""}"
